DateTime,Process Value,Process Setpoint,PID 1,PID 2,Setpoint 1,Setpoint 2
06:25:54.151 2018-11-19,32.16483,60,100,27.83517,60,61
06:25:55.167 2018-11-19,34.25042,60,100,25.86847,60,61
06:25:56.167 2018-11-19,35.9829,60,100,24.0171,60,61
06:25:57.198 2018-11-19,38.8053,60,100,21.34988,60,61
06:25:58.197 2018-11-19,41.44312,60,100,18.69979,60,61
06:25:59.197 2018-11-19,43.69364,60,100,16.59359,60,61
06:26:00.197 2018-11-19,46.63509,60,100,13.53688,60,61
06:26:01.197 2018-11-19,49.30762,60,100,10.69238,60,61
06:26:02.196 2018-11-19,51.83836,60,100,8.478783,60,61
06:26:03.196 2018-11-19,54.86244,60,83.35194,5.314491,60,61
06:26:04.196 2018-11-19,57.7667,60,8.391937,2.386414,60,61
06:26:05.211 2018-11-19,60.09051,60,0,0.1977501,60,61
06:26:06.227 2018-11-19,62.49041,60,0,0,60,61
06:26:07.226 2018-11-19,64.13365,60,0,0,60,61
06:26:08.226 2018-11-19,65.03717,60,0,0,60,61
06:26:09.226 2018-11-19,65.71244,60,0,0,60,61
06:26:10.241 2018-11-19,65.98444,60,0,0,60,61
06:26:11.241 2018-11-19,66.00013,60,0,0,60,61
06:26:12.241 2018-11-19,65.76923,60,0,0,60,61
06:26:13.256 2018-11-19,65.3484,60,0,0,60,61
06:26:14.272 2018-11-19,64.81988,60,0,0,60,61
06:26:15.271 2018-11-19,64.05824,60,0,0,60,61
06:26:16.287 2018-11-19,63.25242,60,0,0,60,61
06:26:17.302 2018-11-19,62.3298,60,0,0,60,61
06:26:18.302 2018-11-19,61.27658,60,7.347965,0,60,61
06:26:19.302 2018-11-19,60.30719,60,42.06974,0,60,61
06:26:20.302 2018-11-19,59.3247,60,81.10867,0.6164551,60,61
06:26:21.317 2018-11-19,58.64296,60,100,1.333492,60,61
06:26:22.317 2018-11-19,58.55959,60,100,1.440407,60,61
06:26:23.316 2018-11-19,59.00103,60,85.10899,1.046055,60,61
06:26:24.347 2018-11-19,59.92388,60,47.86663,0.07612228,60,61
06:26:25.347 2018-11-19,60.89532,60,3.851038,0,60,61
06:26:26.347 2018-11-19,61.91151,60,0,0,60,61
06:26:27.362 2018-11-19,62.43367,60,0,0,60,61
06:26:28.378 2018-11-19,62.50419,60,0,0,60,61
06:26:29.393 2018-11-19,62.24164,60,0,0,60,61
06:26:30.393 2018-11-19,61.7871,60,0,0,60,61
06:26:31.408 2018-11-19,61.31774,60,9.023972,0,60,61
06:26:32.424 2018-11-19,60.55817,60,35.55855,0,60,61
06:26:33.423 2018-11-19,59.90525,60,57.64369,0.05944824,60,61
06:26:34.423 2018-11-19,59.57087,60,71.20761,0.4291267,60,61
06:26:35.423 2018-11-19,59.49149,60,73.33004,0.5143929,60,61
06:26:36.438 2018-11-19,59.82782,60,60.19302,0.2015991,60,61
06:26:37.438 2018-11-19,60.31703,60,42.42936,0,60,61
06:26:38.438 2018-11-19,61.05709,60,5.033041,0,60,61
06:26:39.453 2018-11-19,61.59897,60,0,0,60,61
06:26:40.469 2018-11-19,61.7685,60,0,0,60,61
06:26:41.468 2018-11-19,61.59705,60,0,0,60,61
06:26:42.468 2018-11-19,61.17182,60,8.097909,0,60,61
06:26:43.499 2018-11-19,60.63272,60,26.21981,0,60,61
06:26:44.499 2018-11-19,60.00923,60,47.73632,0,60,61
06:26:45.499 2018-11-19,59.6249,60,62.99582,0.3750954,60,61
06:26:46.545 2018-11-19,59.51311,60,66.24746,0.4868851,60,61
06:26:47.545 2018-11-19,59.74354,60,57.94786,0.2898521,60,61
06:26:48.545 2018-11-19,60.1671,60,40.34492,0,60,61
06:26:49.560 2018-11-19,60.74939,60,15.85681,0,60,61
06:26:50.560 2018-11-19,61.30022,60,0,0,60,61
06:26:51.575 2018-11-19,61.48535,60,0,0,60,61
06:26:52.575 2018-11-19,61.37761,60,0,0,60,61
06:26:53.575 2018-11-19,60.98174,60,8.576641,0,60,61
06:26:54.590 2018-11-19,60.46709,60,27.12782,0,60,61
06:26:55.606 2018-11-19,59.87392,60,46.20188,0.09666061,60,61
06:26:56.606 2018-11-19,59.48273,60,62.24083,0.5054932,60,61
06:26:57.605 2018-11-19,59.37874,60,67.0547,0.6212578,60,61
06:26:58.621 2018-11-19,59.5818,60,60.02979,0.4358444,60,61
06:26:59.620 2018-11-19,60.05629,60,42.94334,0,60,61
06:27:00.651 2018-11-19,60.58964,60,19.07116,0,60,61
06:27:01.651 2018-11-19,61.21886,60,0,0,60,61
06:27:02.651 2018-11-19,61.47456,60,0,0,60,61
06:27:03.651 2018-11-19,61.42464,60,0,0,60,61
06:27:04.651 2018-11-19,61.0307,60,5.863948,0,60,61
06:27:05.666 2018-11-19,60.48281,60,25.26678,0,60,61
06:27:06.697 2018-11-19,60.02893,60,40.83796,0,60,61
06:27:07.697 2018-11-19,59.53569,60,60.16425,0.4643059,60,61
06:27:08.696 2018-11-19,59.36792,60,67.14159,0.6320763,60,61
06:27:09.696 2018-11-19,59.47289,60,63.55777,0.5271149,60,61
06:27:10.696 2018-11-19,59.90826,60,47.19428,0.09173584,60,61
06:27:11.696 2018-11-19,60.52398,60,23.62574,0,60,61
06:27:12.696 2018-11-19,60.99541,60,0,0,60,61
06:27:13.695 2018-11-19,61.44625,60,0,0,60,61
06:27:14.695 2018-11-19,61.40017,60,0,0,60,61
06:27:15.695 2018-11-19,61.14051,60,1.263614,0,60,61
06:27:16.710 2018-11-19,60.59456,60,20.78024,0,60,61
06:27:17.726 2018-11-19,60.01717,60,40.73181,0,60,61
06:27:18.725 2018-11-19,59.61218,60,54.55296,0.3417091,60,61
06:27:19.725 2018-11-19,59.35917,60,66.90565,0.6349449,60,61
06:27:20.725 2018-11-19,59.44059,60,64.99891,0.5711823,60,61
06:27:21.740 2018-11-19,59.77596,60,53.56106,0.2593346,60,61
06:27:22.740 2018-11-19,60.38091,60,30.47465,0,60,61
06:27:23.740 2018-11-19,60.9749,60,0,0,60,61
06:27:24.755 2018-11-19,61.36982,60,0,0,60,61
06:27:25.771 2018-11-19,61.45705,60,0,0,60,61
06:27:26.770 2018-11-19,61.22582,60,0.793129,0,60,61
06:27:27.801 2018-11-19,60.74158,60,16.1459,0,60,61
06:27:28.801 2018-11-19,60.15642,60,36.75286,0,60,61
06:27:29.801 2018-11-19,59.69852,60,54.1991,0.3014832,60,61
06:27:30.801 2018-11-19,59.42594,60,64.28097,0.562294,60,61
06:27:31.800 2018-11-19,59.43866,60,64.95499,0.5672226,60,61
06:27:32.816 2018-11-19,59.71617,60,54.25484,0.2838326,60,61
06:27:33.816 2018-11-19,60.24958,60,35.93649,0,60,61
06:27:34.815 2018-11-19,60.88477,60,5.916539,0,60,61
06:27:35.846 2018-11-19,61.30226,60,0,0,60,61
06:27:36.846 2018-11-19,61.41985,60,0,0,60,61
06:27:37.846 2018-11-19,61.19642,60,0.5705919,0,60,61
06:27:38.846 2018-11-19,60.83088,60,12.5765,0,60,61
06:27:39.861 2018-11-19,60.24178,60,32.10147,0,60,61
06:27:40.861 2018-11-19,59.69563,60,51.70539,0.2749481,60,61
06:27:41.876 2018-11-19,59.41813,60,63.84301,0.5818672,60,61
06:27:42.892 2018-11-19,59.37297,60,66.96973,0.6387901,60,61
06:27:43.907 2018-11-19,59.69563,60,55.26801,0.333786,60,61
06:27:44.922 2018-11-19,60.10744,60,39.37751,0,60,61
06:27:45.922 2018-11-19,60.78383,60,10.58523,0,60,61
06:27:46.922 2018-11-19,61.30034,60,0,0,60,61
06:27:47.922 2018-11-19,61.45813,60,0,0,60,61
06:27:48.921 2018-11-19,61.28366,60,0,0,60,61
06:27:49.921 2018-11-19,60.85441,60,11.65331,0,60,61
06:27:50.921 2018-11-19,60.43396,60,26.85984,0,60,61
06:27:51.921 2018-11-19,59.82411,60,46.62742,0.1405945,60,61
06:27:52.952 2018-11-19,59.47697,60,60.75097,0.5063324,60,61
06:27:53.951 2018-11-19,59.41718,60,63.75886,0.5778999,60,61
06:27:54.951 2018-11-19,59.67606,60,55.10074,0.3523941,60,61
06:27:55.951 2018-11-19,60.15847,60,37.17105,0,60,61
06:27:56.966 2018-11-19,60.64665,60,17.34731,0,60,61
06:27:57.997 2018-11-19,61.19259,60,0,0,60,61
06:27:58.997 2018-11-19,61.37486,60,0,0,60,61
06:28:00.013 2018-11-19,61.2053,60,0,0,60,61
06:28:01.028 2018-11-19,60.76427,60,13.46333,0,60,61
06:28:02.043 2018-11-19,60.2389,60,32.79324,0,60,61
06:28:03.059 2018-11-19,59.75459,60,48.23344,0.2159882,60,61
06:28:04.058 2018-11-19,59.41621,60,62.62954,0.5720139,60,61
06:28:05.058 2018-11-19,59.38775,60,64.82952,0.6122475,60,61
06:28:06.058 2018-11-19,59.66238,60,55.61249,0.3670349,60,61
06:28:07.058 2018-11-19,60.18103,60,36.57904,0,60,61
06:28:08.058 2018-11-19,60.72707,60,10.54927,0,60,61
06:28:09.073 2018-11-19,61.22103,60,0,0,60,61
06:28:10.104 2018-11-19,61.40821,60,0,0,60,61
06:28:11.104 2018-11-19,61.25631,60,0,0,60,61
06:28:12.119 2018-11-19,60.82705,60,11.4609,0,60,61
06:28:13.150 2018-11-19,60.25066,60,33.25454,0,60,61
06:28:14.150 2018-11-19,59.81535,60,47.65252,0.1846542,60,61
06:28:15.150 2018-11-19,59.4496,60,61.735,0.5386353,60,61
06:28:16.149 2018-11-19,59.41129,60,64.2589,0.5906258,60,61
06:28:17.165 2018-11-19,59.60943,60,56.91639,0.3905716,60,61
06:28:18.180 2018-11-19,60.13398,60,38.60762,0,60,61
06:28:19.180 2018-11-19,60.76044,60,11.21663,0,60,61
06:28:20.180 2018-11-19,61.15635,60,0,0,60,61
06:28:21.179 2018-11-19,61.41997,60,0,0,60,61
06:28:22.179 2018-11-19,61.26122,60,0,0,60,61
06:28:23.179 2018-11-19,60.95642,60,7.831287,0,60,61
06:28:24.178 2018-11-19,60.36146,60,27.82876,0,60,61
06:28:25.194 2018-11-19,59.79577,60,47.53411,0.1748085,60,61
06:28:26.194 2018-11-19,59.50748,60,58.13581,0.4631042,60,61
06:28:27.193 2018-11-19,59.4251,60,63.26656,0.5807838,60,61
06:28:28.209 2018-11-19,59.64869,60,55.20709,0.3689613,60,61
06:28:29.224 2018-11-19,60.03205,60,42.88038,0.02185059,60,61
06:28:30.224 2018-11-19,60.64965,60,15.7289,0,60,61
06:28:31.223 2018-11-19,61.16126,60,0,0,60,61
06:28:32.223 2018-11-19,61.36022,60,0,0,60,61
06:28:33.254 2018-11-19,61.2083,60,0,0,60,61
06:28:34.238 2018-11-19,60.82417,60,0,0,60,61
06:28:35.238 2018-11-19,60.35462,60,0,0,60,61
06:28:36.253 2018-11-19,59.60558,60,0,0,60,61
06:28:37.269 2018-11-19,58.86411,60,0,0,60,61
06:28:38.268 2018-11-19,58.0998,60,0,0,60,61
06:28:39.284 2018-11-19,57.10948,60,0,0,60,61
06:28:40.299 2018-11-19,56.27779,60,0,0,60,61
06:28:41.299 2018-11-19,55.33563,60,0,0,60,61
06:28:42.299 2018-11-19,54.30451,60,0,0,60,61
06:28:43.298 2018-11-19,53.40759,60,0,0,60,61
06:28:44.314 2018-11-19,52.36652,60,0,0,60,61
06:28:45.313 2018-11-19,51.33755,60,0,0,60,61
06:28:46.313 2018-11-19,50.4882,60,0,0,60,61
06:28:47.328 2018-11-19,49.46982,60,0,0,60,61
06:28:48.344 2018-11-19,48.40527,60,0,0,60,61
06:28:49.343 2018-11-19,47.65892,60,0,0,60,61
06:28:50.343 2018-11-19,46.62263,60,0,0,60,61
06:28:51.359 2018-11-19,45.70131,60,0,0,60,61
06:28:52.358 2018-11-19,45.01585,60,0,0,60,61
06:28:53.374 2018-11-19,43.99721,60,0,0,60,61
06:28:54.389 2018-11-19,43.15224,60,0,0,60,61
06:28:55.404 2018-11-19,42.42664,60,0,0,60,61
06:28:56.404 2018-11-19,41.60632,60,0,0,60,61
06:28:57.419 2018-11-19,40.89072,60,0,0,60,61
06:28:58.419 2018-11-19,40.22431,60,0,0,60,61
06:28:59.450 2018-11-19,39.47012,60,0,0,60,61
06:29:00.450 2018-11-19,38.86451,60,0,0,60,61
06:29:01.450 2018-11-19,38.24273,60,0,0,60,61
06:29:02.465 2018-11-19,37.61464,60,0,0,60,61
06:29:03.480 2018-11-19,37.09377,60,0,0,60,61
06:29:04.480 2018-11-19,36.49089,60,0,0,60,61
06:29:05.480 2018-11-19,35.93457,60,0,0,60,61
06:29:06.495 2018-11-19,35.49671,60,0,0,60,61
06:29:07.495 2018-11-19,34.96579,60,0,0,60,61
06:29:08.510 2018-11-19,34.46468,60,0,0,60,61
06:29:09.525 2018-11-19,34.09008,60,0,0,60,61
06:29:10.541 2018-11-19,33.5745,60,0,0,60,61
06:29:11.541 2018-11-19,33.15869,60,0,0,60,61
06:29:12.556 2018-11-19,32.82269,60,0,0,60,61
06:29:13.556 2018-11-19,32.40855,60,0,0,60,61
06:29:14.571 2018-11-19,32.0293,60,0,0,60,61
06:29:15.571 2018-11-19,31.70496,60,0,0,60,61
06:29:16.570 2018-11-19,31.33846,60,0,0,60,61
06:29:17.586 2018-11-19,31.00986,60,0,0,60,61
06:29:18.601 2018-11-19,30.69122,60,0,0,60,61
06:29:19.601 2018-11-19,30.3936,60,0,0,60,61
06:29:20.601 2018-11-19,30.12388,60,0,0,60,61
06:29:21.616 2018-11-19,29.8471,60,0,0,60,61
06:29:22.616 2018-11-19,29.57025,60,0,0,60,61
06:29:23.631 2018-11-19,29.33546,60,0,0,60,61
06:29:24.646 2018-11-19,29.07556,60,0,0,60,61
06:29:25.662 2018-11-19,28.82161,60,0,0,60,61
06:29:26.661 2018-11-19,28.6238,60,0,0,60,61
06:29:27.677 2018-11-19,28.37675,60,0,0,60,61
06:29:28.739 2018-11-19,28.13568,60,0,0,60,61
06:29:29.692 2018-11-19,27.99002,60,0,0,60,61
06:29:30.723 2018-11-19,27.74886,60,0,0,60,61
06:29:31.723 2018-11-19,27.53977,60,0,0,60,61
06:29:32.738 2018-11-19,27.38603,60,0,0,60,61
06:29:33.738 2018-11-19,27.193,60,0,0,60,61
06:29:34.737 2018-11-19,27.02,60,0,0,60,61
06:29:35.737 2018-11-19,26.8631,60,0,0,60,61
06:29:36.752 2018-11-19,26.69819,60,0,0,60,61
06:29:37.768 2018-11-19,26.54728,60,0,0,60,61
06:29:38.783 2018-11-19,26.3913,60,0,0,60,61
06:29:39.783 2018-11-19,26.23432,60,0,0,60,61
06:29:40.783 2018-11-19,26.11256,60,0,0,60,61
06:29:41.798 2018-11-19,25.97267,60,0,0,60,61
06:29:42.798 2018-11-19,25.83375,60,0,0,60,61
06:29:43.797 2018-11-19,25.71996,60,0,0,60,61
06:29:44.797 2018-11-19,25.59308,60,0,0,60,61
06:29:45.797 2018-11-19,25.4773,60,0,0,60,61
06:29:46.797 2018-11-19,25.36445,60,0,0,60,61
